StationID,MasterID,Latitude,Longitude,COMID
403BA0027,403BA0027,34.66254,-119.05249,17567373
403BA0047,403BA0047,34.27084,-119.1524,17573691
403BA0068,403BA0068,34.39179,-118.90285,17574729
403BA0136,403BA0136,34.51202,-118.45038,17570387
403BA0140,403BA0140,34.34574,-118.56398,17574991
403BA0171,403BA0171,34.58516,-119.28363,17567767
403CE0156,403CE0156,34.37746,-119.05968,17572917
403CE0188,403CE0188,34.35646,-119.04752,17573663
403FCA022,403FCA022,34.35671,-119.01988,17573659
403FCA038,403FCA038,34.42472,-118.55861,17575849
403LNCASC,403LNCASC,34.53892,-119.16139,17568111
403M01500,403M01500,34.29132,-119.14776,17573685
403M01505,403M01505,34.41709,-118.92546,17574589
403M01506,403M01506,34.39739,-118.79347,17575737
403M01522,403M01522,34.41442,-118.78842,17574677
403M01528,403M01528,34.27599,-119.14219,17573685
403M01538,403M01538,34.41199,-118.83067,17574757
403M01539,403M01539,34.54733,-119.16554,17568061
403M01553,403M01553,34.43845,-118.92539,17574519
403M05757,403M05757,34.54518,-118.43467,17570253
403M05758,403M05758,34.43484,-118.61254,17574585
403M05771,403M05771,34.69939,-118.79476,17572225
403M05774,403M05774,34.42692,-118.62067,17574585
403M05780,403M05780,34.60452,-118.55686,17569783
403PRCAFF,403PRCAFF,34.6308,-118.7484,17572259
403PRCAGH,403PRCAGH,34.69449,-118.92051,17569207
403PRCSFD,403PRCSFD,34.4603,-118.752,17575859
403R4S117,403R4S117,34.58739,-118.45116,17572289
403R4S137,403R4S137,34.44605,-118.4892,17574407
403R4S193,403R4S193,34.41722,-118.78927,17574677
403R4S211,403R4S211,34.57232,-118.46287,17569947
403S00064,403S00064,34.64435,-118.51372,17572253
403S00640,403S00640,34.60115,-118.558,17569783
403S00772,403S00772,34.40976,-118.9322,17574807
403S00831,403S00831,34.43048,-118.8318,17574531
403S00875,403S00875,34.55668,-119.30629,17567963
403S00960,403S00960,34.59079,-118.4617,17569839
403S01136,403S01136,34.62762,-118.74403,17572259
403S01163,403S01163,34.69943,-118.86529,17569197
403S01195,403S01195,34.55903,-119.2678,17567929
403S01272,403S01272,34.40303,-118.6905,17574691
403S01536,403S01536,34.56909,-118.39212,17569981
403S01707,403S01707,34.59835,-119.34799,17568571
403S01728,403S01728,34.5749,-118.46002,17569947
403S01784,403S01784,34.40228,-118.7471,17575785
403S01883,403S01883,34.71629,-119.0189,17567221
403S02363,403S02363,34.55885,-119.15456,17567953
403S02764,403S02764,34.44778,-118.7549,17574353
403S03320,403S03320,34.39996,-118.72346,17574773
403S03643,403S03643,34.56213,-119.12891,17567991
403S03832,403S03832,34.40211,-118.78471,17575867
403S04600,403S04600,34.39728,-118.7105,17574717
403S04868,403S04868,34.40491,-118.93943,948070356
403S05247,403S05247,34.36931,-118.98739,948070359
403S05291,403S05291,34.56397,-119.26305,17567911
403S06139,403S06139,34.55464,-119.2405,17568009
403S06283,403S06283,34.69386,-118.86079,17569203
403S06315,403S06315,34.59223,-119.31033,17567721
403S06660,403S06660,34.42963,-118.92373,17574519
403S06904,403S06904,34.41964,-118.78769,17574677
403S07024,403S07024,34.6092,-118.75771,17569679
403S07227,403S07227,34.56208,-119.16664,17567931
403S11084,403S11084,34.42487,-118.56081,17574547
403S14156,403S14156,34.42523,-118.582,17574541
403S15608,403S15608,34.4019,-118.70052,17574697
403S16332,403S16332,34.5317,-118.75812,17570169
403S16493,403S16493,34.6867,-118.84546,17569237
403S16978,403S16978,34.42319,-118.76771,17574539
403S18093,403S18093,34.69441,-118.85658,17569203
403S34646,403S34646,34.42556,-118.56616,17574547
403S39062,403S39062,34.4323,-118.61744,17574585
403SCSARB,403SCSARB,34.42327,-118.53961,948070569
403SCVARC,403SCVARC,34.43125,-118.5913,17574541
403SCVARD,403SCVARD,34.4328,-118.59466,17574541
403SED076,403SED076,34.56182,-119.16611,17567931
403SPCNWS,403SPCNWS,34.5778,-119.2579,17567911
403STC004,403STC004,34.41472,-118.65583,17574613
403STC008,403STC008,34.38667,-118.90528,948070361
403STC009,403STC009,34.53833,-118.75889,17570121
403STC010,403STC010,34.53306,-119.15833,17568119
403STC016,403STC016,34.23556,-119.24083,17573707
403STC017,403STC017,34.68889,-118.9025,17569217
403STC019,403STC019,34.42556,-118.57917,17574541
403STC021,403STC021,34.64667,-119.06944,17568553
403STC022,403STC022,34.555,-119.20472,17567999
403STC024,403STC024,34.45056,-119.05583,17572761
403STC025,403STC025,34.66528,-119.05111,17567337
403STC026,403STC026,34.55889,-119.26861,17567913
403STC027,403STC027,34.54639,-118.43389,17570253
403STC028,403STC028,34.43722,-119.08583,17572797
403STC029,403STC029,34.61528,-118.55833,17569705
403STC030,403STC030,34.57,-119.15556,17567951
403STC064,403STC064,34.55806,-119.10361,17567965
403STC065,403STC065,34.63056,-118.53611,17569603
403STC066,403STC066,34.585,-119.16472,17567841
403STC069,403STC069,34.68111,-119.02111,17567285
403STC070,403STC070,34.56667,-119.26278,17567911
403STC071,403STC071,34.68278,-118.84361,17569253
403STC076,403STC076,34.42472,-118.76278,17574539
403STC082,403STC082,34.33583,-119.06833,17573667
403STC083,403STC083,34.62833,-118.74528,17572259
403STC085,403STC085,34.6425,-119.0775,17567423
403STC086,403STC086,34.55667,-119.20611,17567995
403STC090,403STC090,34.37889,-119.0625,948070346
403STC093,403STC093,34.70806,-118.97333,17569153
403STCBQT,403STCBQT,34.42782,-118.54022,24858041
403STCCTC,403STCCTC,34.49688,-118.6123,17575807
403STCEST,403STCEST,34.23557,-119.21674,17573705
403STCNRB,403STCNRB,34.40138,-118.70012,17574697
403STCPRU,403STCPRU,34.40894,-118.78483,17574677
403STCSFO,403STCSFO,34.52722,-118.52727,17570197
403STCSSP,403STCSSP,34.39414,-118.94096,17574807
403STCSTP,403STCSTP,34.39583,-119.07567,17572895
403WE0501,403WE0501,34.54172,-118.77286,17570115
403WE0534,403WE0534,34.61359,-118.77983,17569679
403WE0535,403WE0535,34.43957,-118.75907,17574539
403WE0540,403WE0540,34.65136,-119.11845,17567407
403WE0558,403WE0558,34.49347,-118.45703,17574011
403WE0560,403WE0560,34.55841,-119.14079,17567993
403WE0682,403WE0682,34.57066,-118.38974,17569981
403WE0683,403WE0683,34.43952,-119.07616,17572791
403WE0746,403WE0746,34.39548,-119.07511,17572895
403WE0795,403WE0795,34.6408,-119.08094,17567425
403WE0809,403WE0809,34.5515,-119.20811,17568017
403WE0891,403WE0891,34.65926,-119.14255,17567365
403WE0905,403WE0905,34.55734,-119.24876,17568579
403WE1021,403WE1021,34.63193,-118.52977,17569571
403WE1027,403WE1027,34.72654,-119.02842,17567207
404BA0084,404BA0084,34.09079,-118.94926,20365103
404BA0104,404BA0104,34.09419,-118.73235,20364957
404BA0142,404BA0142,34.05144,-118.77622,20365145
404BA0376,404BA0376,34.11648,-118.66164,20364947
404BA0526,404BA0526,34.04298,-118.87219,20365143
404BA0616,404BA0616,34.17453,-118.69879,20364691
404BA0852,404BA0852,34.07877,-118.82037,20365057
404BA0964,404BA0964,34.06133,-118.9649,20365103
404BA1144,404BA1144,34.06064,-118.63755,20365109
404BA1166,404BA1166,34.03761,-118.75038,20365911
404CE0316,404CE0316,33.99722,-118.4025,20366291
404LVCALC,404LVCALC,34.12573,-118.70748,20364891
404M04517,404M04517,34.17649,-118.70612,20364689
404M04532,404M04532,34.1744,-118.78748,948070152
404M04599,404M04599,34.09458,-118.92442,20365005
404M07346,404M07346,33.8024,-118.39639,20366125
404M07349,404M07349,34.07803,-118.70166,20365093
404M07354,404M07354,34.02025,-118.38647,20365205
404M07357,404M07357,34.07936,-118.59437,20365153
404M07358,404M07358,33.98675,-118.41043,20366115
404R4S009,404R4S009,34.17601,-118.76169,20364683
404R4S015,404R4S015,34.14255,-118.75224,20365885
404R4S070,404R4S070,34.042,-118.89747,20365129
404R4S089,404R4S089,33.98426,-118.41426,20366115
404S00808,404S00808,34.11411,-118.77907,20364887
404S01128,404S01128,34.1039,-118.71271,20364949
404S02920,404S02920,34.17748,-118.767,20364685
404S03048,404S03048,34.18426,-118.79089,948070152
404S05992,404S05992,34.15698,-118.7588,20364737
404S06456,404S06456,34.06463,-118.58685,20365153
404S08040,404S08040,34.14358,-118.75527,20365885
404S08616,404S08616,34.12188,-118.7924,20364835
404S08846,404S08846,34.05442,-118.58176,20365153
404S11406,404S11406,34.04939,-118.69,20365167
404S11880,404S11880,34.12529,-118.70827,20364891
404S13160,404S13160,34.1578,-118.75973,20364737
404S13416,404S13416,34.09875,-118.71594,20364949
404S13672,404S13672,34.0754,-118.70292,20365093
404S14952,404S14952,34.14268,-118.70089,20364891
404S16168,404S16168,34.06765,-118.70704,20365093
404S16232,404S16232,34.12549,-118.75317,20365889
404S16516,404S16516,34.12998,-118.75648,20364815
404S17016,404S17016,34.1183,-118.78057,20364887
404S17266,404S17266,34.10741,-118.7118,20364891
404S17664,404S17664,34.14994,-118.6976,20364891
404S18250,404S18250,34.13222,-118.82051,20364827
404S18666,404S18666,34.17206,-118.76375,20364695
404S22464,404S22464,34.12676,-118.70685,20364891
404S23297,404S23297,34.05006,-118.58103,20365153
404S24066,404S24066,34.16321,-118.70077,20364711
404S25298,404S25298,34.04553,-118.68732,20365167
404S25668,404S25668,34.12139,-118.70914,20364891
404S26670,404S26670,34.16385,-118.76205,20364737
404S26868,404S26868,34.09675,-118.71737,20364949
404S27470,404S27470,34.17445,-118.76389,20364695
404S28068,404S28068,34.13936,-118.70366,20364891
404S28270,404S28270,34.13663,-118.75725,20364801
404S31468,404S31468,34.16874,-118.76171,20364695
404S32468,404S32468,34.0999,-118.72304,20364957
404S33670,404S33670,34.15824,-118.70012,20364725
404S34120,404S34120,34.16558,-118.78918,948070152
404S34230,404S34230,34.06909,-118.58678,20365153
404S35270,404S35270,34.13325,-118.70656,20364891
404S35418,404S35418,34.08262,-118.70857,20365043
404S37670,404S37670,34.14074,-118.70117,20364891
404S44210,404S44210,34.14301,-118.75779,20364777
404S44532,404S44532,34.12682,-118.79617,20364827
404S44642,404S44642,34.16873,-118.70306,20364705
404S45622,404S45622,34.06149,-118.58534,20365153
404S45745,404S45745,34.05902,-118.9339,20365117
404S48200,404S48200,34.07772,-118.92395,20365059
404SMB001,404SMB001,34.06464,-118.93269,20365091
404SMB004,404SMB004,34.04516,-118.91352,20365123
404SMB010,404SMB010,34.03934,-118.86875,20365143
404SMB011,404SMB011,34.04347,-118.84541,20365177
404SMB017,404SMB017,34.05513,-118.77733,20365145
404SMB021,404SMB021,34.03849,-118.75234,20365151
404SMB024,404SMB024,34.03362,-118.73423,20365897
404SMB035,404SMB035,34.03748,-118.63697,20365165
404SMB041,404SMB041,34.0396,-118.58955,-9999
404SMB043,404SMB043,34.06499,-118.58679,20365153
404SMB075,404SMB075,34.09488,-118.6019,20364965
404SMB21A,404SMB21A,34.04975,-118.7532,20365151
404SMB41A,404SMB41A,34.04494,-118.58881,20365125
404VCLSCU,404VCLSCU,34.06514,-118.96317,20365103
405BH2Axx,405BH2Axx,34.2429,-117.8732,22522827
405BH2Bxx,405BH2Bxx,34.24138,-117.86947,22524649
405BH3Axx,405BH3Axx,34.22984,-117.7719,22522871
405BH3Bxx,405BH3Bxx,34.23009,-117.7754,22522871
405BH3Cxx,405BH3Cxx,34.22979,-117.7796,22522865
405BRCAMS,405BRCAMS,34.2738,-117.899,22522723
405BRCASG,405BRCASG,34.24092,-117.88449,22524629
405BRCSGR,405BRCSGR,34.25031,-117.88372,22524629
405CE0280,405CE0280,34.23041,-117.74981,22522879
405M10596,405M10596,33.81024,-118.12821,22525159
405M10598,405M10598,34.06991,-117.77146,22524751
405M10599,405M10599,33.95045,-118.04896,22524955
405M10600,405M10600,33.85293,-118.10127,22525157
405PS0030,405PS0030,34.23487,-117.80523,22522855
405PS0036,405PS0036,34.24118,-117.93426,22522825
405SGB003,405SGB003,34.28157,-117.88508,22522721
405SGB004,405SGB004,33.98064,-117.92943,22525605
405SGB006,405SGB006,34.25553,-117.82139,22524635
405SGB010,405SGB010,34.19498,-117.86114,22522973
405SGB011,405SGB011,33.8211,-118.09157,22525157
405SGB015,405SGB015,33.85783,-118.11163,22525157
405SGB018,405SGB018,34.14062,-117.78842,22523149
405SGB022,405SGB022,34.15019,-117.83738,22524723
405SGB025,405SGB025,34.12757,-117.729,22524751
405SGB027,405SGB027,33.79958,-118.09022,22525157
405SGB034,405SGB034,34.22498,-117.76111,22522881
405SGB036,405SGB036,33.95935,-117.9822,22525625
405SGB041,405SGB041,34.12332,-117.7725,22523173
405SGEACC,405SGEACC,34.22934,-117.76909,22522881
405SGEASC,405SGEASC,34.2366,-117.8194,22522845
405SGRAAG,405SGRAAG,34.26448,-117.74751,22524611
405SMB048,405SMB048,34.05101,-118.5111,20365905
405SMB059,405SMB059,33.80169,-118.39075,20366125
405SMB060,405SMB060,33.80299,-118.39655,20366125
405WE0777,405WE0777,34.25461,-118.08523,22520971
405WER318,405WER318,34.26833,-117.89111,22522773
407CE0092,407CE0092,34.27931,-119.22089,17586996
407CE0220,407CE0220,34.28729,-119.21586,17586996
407CE0668,407CE0668,34.28231,-119.21909,17586996
407M01516,407M01516,34.25539,-119.25498,17587628
408ACCR3x,408ACCR3x,34.22722,-118.93194,948070330
408BA0036,408BA0036,34.21502,-118.87899,17564924
408BA0268,408BA0268,34.32646,-118.7182,17563660
408BA0580,408BA0580,34.26537,-119.09462,17562558
408BA0660,408BA0660,34.26784,-118.93781,17563970
408BA0836,408BA0836,34.19071,-119.0051,17562598
408BA0916,408BA0916,34.23266,-118.95311,17564016
408BH5Axx,408BH5Axx,34.28327,-118.81091,948070571
408BH5Bxx,408BH5Bxx,34.28236,-118.81168,948070571
408BH5Cxx,408BH5Cxx,34.28098,-118.81234,948070571
408BH6Axx,408BH6Axx,34.2037,-119.00141,17562588
408BH6Bxx,408BH6Bxx,34.20294,-119.00204,17562588
408BH6Cxx,408BH6Cxx,34.2008,-119.00101,17564104
408CAL003,408CAL003,34.14722,-119.11837,17562676
408CAL004,408CAL004,34.1127,-119.08265,17562692
408CAL005,408CAL005,34.1693,-119.09572,17562630
408CAL006,408CAL006,34.16443,-119.06255,17562684
408CAL007,408CAL007,34.19437,-119.00077,17564104
408CAL008,408CAL008,34.27387,-118.85857,17563888
408CAL010,408CAL010,34.21103,-118.88685,17564096
408CAL011,408CAL011,34.18563,-118.90728,17564124
408CAL012,408CAL012,34.27242,-118.78131,17563944
408CAL013,408CAL013,34.27133,-118.74003,17563950
408CALBWC,408CALBWC,34.22848,-119.11343,948070326
408CGCS04,408CGCS04,34.27161,-118.92406,17563904
408CGCS06,408CGCS06,34.17978,-119.04053,17562626
408CGCS12,408CGCS12,34.19114,-119.00464,17562598
408CGCS13,408CGCS13,34.16781,-119.09272,17562630
408M03005,408M03005,34.27001,-118.74203,17563950
408M03015,408M03015,34.20947,-118.88115,17564096
408M03019,408M03019,34.26742,-118.94037,17563970
408M03020,408M03020,34.16846,-119.05726,17562626
408M03027,408M03027,34.22489,-118.92975,948070330
408M03036,408M03036,34.17991,-119.07852,17562610
408M03038,408M03038,34.27491,-118.88512,17563908
408M03047,408M03047,34.17338,-119.0517,17562626
408M03052,408M03052,34.18063,-119.1039,17562630
408PS0032,408PS0032,34.1688,-119.05743,17562626
408WE0547,408WE0547,34.19094,-119.0859,17562592
408WE0654,408WE0654,34.16522,-119.09069,17562630
408WE1039,408WE1039,34.14743,-119.087,17562648
410CE0284,410CE0284,34.14944,-119.19111,17562666
412ARSNPD,412ARSNPD,34.2222,-118.1776,22514774
412BH1Axx,412BH1Axx,34.27392,-118.31529,22514628
412BH1Bxx,412BH1Bxx,34.27241,-118.31836,22514632
412BH1Cxx,412BH1Cxx,34.27276,-118.3222,22514632
412BH4Axx,412BH4Axx,34.20695,-118.16815,948070460
412BH4Bxx,412BH4Bxx,34.20653,-118.16651,948070460
412BH4Cxx,412BH4Cxx,34.20503,-118.16632,948070460
412CE0104,412CE0104,34.06911,-118.22324,22515036
412CE0232,412CE0232,34.15907,-118.45624,22515812
412CE0616,412CE0616,34.15397,-118.42994,22515812
412CE0732,412CE0732,34.15513,-118.31261,22514954
412LAR003,412LAR003,34.20105,-118.30268,22514840
412LAR004,412LAR004,34.26825,-118.60806,22515754
412LAR007,412LAR007,33.99431,-118.18055,22514430
412LAR008,412LAR008,34.26316,-118.55704,22515790
412LAR009,412LAR009,34.2273,-118.31987,22514742
412LAR013,412LAR013,34.29719,-118.24705,22515726
412LAR015,412LAR015,34.09369,-118.02886,22515004
412LAR016,412LAR016,34.15634,-118.63878,22514980
412LAR018,412LAR018,34.24375,-118.22177,22514810
412LAR019,412LAR019,34.15691,-118.3035,22514954
412LAR020,412LAR020,34.25773,-118.59616,22515794
412LAR023,412LAR023,33.86185,-118.19653,22518110
412LAR024,412LAR024,34.24862,-118.5428,22515788
412LAR025,412LAR025,34.25182,-118.29597,22515766
412LAR031,412LAR031,33.99525,-118.10604,22519452
412LARBBK,412LARBBK,34.1599,-118.3042,22514954
412LARCMP,412LARCMP,33.8473,-118.2096,22518272
412LARRHO,412LARRHO,33.9377,-118.1707,22518270
412LARSCO,412LARSCO,34.0827,-118.2215,22515822
412LARTJA,SMC00756,34.1501,-118.3907,22514962
412M08597,412M08597,34.15524,-118.43907,22515812
412M08599,412M08599,34.10602,-118.24338,22515824
412M08602,412M08602,33.97131,-118.16996,22518268
412M08608,412M08608,34.18543,-118.49768,22515806
412M08610,412M08610,34.20112,-118.01825,22514864
412M08615,412M08615,34.14392,-118.34294,22514972
412M08616,412M08616,34.18855,-118.61028,22514934
412M08622,412M08622,34.19378,-118.10274,22514928
412PS0020,412PS0020,34.07077,-118.09545,22515828
412PS0040,412PS0040,34.26065,-118.48935,22515806
412PS0052,412PS0052,34.1953,-118.58796,22514854
412S04204,412S04204,34.2036,-118.0185,22514858
412WE0552,412WE0552,34.23908,-118.18059,22514712
412WE0563,412WE0563,34.34716,-118.04869,22514198
412WE0896,412WE0896,34.28771,-118.23008,22514528
481S05856,481S05856,34.19152,-117.67601,22555020
504CBBLBW,504CBBLBW,39.744,-121.81648,12076108
504CE0210,504CE0210,39.74888,-121.80083,12075724
504CE0514,504CE0514,39.99666,-121.95944,12075398
504CE0657,504CE0657,40.16916,-122.14638,12068124
504DCFRxx,504DCFRxx,40.10556,-122.03797,12068226
504DRCH99,504DRCH99,39.94916,-122.04638,12071286
504DYCBSB,504DYCBSB,40.08833,-122.09027,12068274
504FC1115,504FC1115,39.98053,-121.97234,12075424
504LCCSRx,504LCCSRx,39.88611,-121.64944,2770138
504MLCH99,504MLCH99,40.04388,-122.09861,12068342
504PS0019,504PS0019,39.72855,-121.88105,12076108
504PS0051,504PS0051,40.09591,-122.06649,12068246
504PS0083,504PS0083,40.01911,-122.37155,12068806
504PS0147,504PS0147,39.77566,-122.21731,12072870
504PS0227,504PS0227,39.98518,-121.96753,12075398
504PS0238,504PS0238,39.939,-122.06534,12071480
504PS0243,504PS0243,40.14092,-122.14082,12068180
504PS0295,504PS0295,39.74736,-121.80879,12076108
504PS0371,504PS0371,39.97114,-122.08111,12070994
504PS0574,504PS0574,39.8958,-121.9236,12075510
504PS0595,504PS0595,39.75107,-122.13344,12073104
504TMCTVR,504TMCTVR,39.97973,-122.0681,12070994
504WE0527,504WE0527,40.10753,-122.02992,12068226
505BMCMCR,505BMCMCR,41.09566,-122.136,7960907
505CE0137,505CE0137,41.26213,-122.12194,7961229
505FC1275,505FC1275,41.29989,-122.11879,7961193
505LBCAMR,505LBCAMR,41.09204,-122.11268,7960919
505MRSRxx,505MRSRxx,41.25622,-121.88169,7961585
505PS0110,505PS0110,41.09682,-122.20118,7960911
505PS0156,505PS0156,41.25016,-121.95047,7962113
505PS0174,505PS0174,40.99915,-122.05995,7950742
505PS0940,505PS0940,41.2279,-122.00883,7960739
505PS1180,505PS1180,41.2637,-121.9141,7961581
505SED022,505SED022,41.25543,-121.88025,7961585
505WE1100,505WE1100,41.09208,-122.20131,7960933
506PS0003,506PS0003,40.94366,-122.33472,7965555
506PS0062,506PS0062,40.86159,-122.46278,7965681
506WE0625,506WE0625,40.85692,-122.48881,7965705
507BCSFBM,507BCSFBM,40.4791,-121.595,2765948
507BCSFPW,507BCSFPW,40.5332,-121.93,2764520
507BTC081,507BTC081,40.59655,-121.68688,2764474
507BTC269,507BTC269,40.35193,-121.63451,2766252
507CCPWxx,507CCPWxx,40.70222,-121.91889,2764276
507CE0181,507CE0181,40.69083,-122.04277,2763434
507CE0581,507CE0581,40.45888,-121.83472,2765984
507CLCORF,507CLCORF,40.70236,-121.91851,2764276
507DCABSF,507DCABSF,40.44283,-121.72449,2766674
507DCBLLB,507DCBLLB,40.43895,-121.77714,2766676
507MZCAML,507MZCAML,40.5309,-121.553,2764526
507OCCFRx,507OCCFRx,40.67889,-121.87167,2764352
507OCCPHx,507OCCPHx,40.68,-121.87039,2764352
507PS0122,507PS0122,40.39457,-121.93616,948020790
507PS0142,507PS0142,40.67101,-122.13959,2763444
507PS0286,507PS0286,40.50042,-121.93299,2764564
507PS0314,507PS0314,40.42522,-121.99228,948020788
507RCABRS,507RCABRS,40.4531,-121.75377,2766672
507RCBLPF,507RCBLPF,40.45478,-121.83337,2765992
507SCCPWx,507SCCPWx,40.60702,-121.85347,2764406
507SED021,507SED021,40.34795,-121.5918,2766258
507SHA201,507SHA201,40.45292,-121.83238,2765992
507SPIMBL,507SPIMBL,40.49868,-121.65555,2765910
507SPISFD,507SPISFD,40.43892,-121.70881,2766022
507SPIUBL,507SPIUBL,40.49799,-121.63843,2765910
507WE0988,507WE0988,40.67583,-121.72809,2764306
508ACNFPW,508ACNFPW,40.28078,-121.76447,8020370
508ACSFSA,508ACSFSA,40.25306,-121.759,8021372
508CCMPRx,508CCMPRx,40.54583,-122.17556,2494768
508CR1011,508CR1011,40.47343,-122.30323,2496070
508PS0042,508PS0042,40.54532,-122.17619,2494768
508PS0298,508PS0298,40.53446,-122.2342,2494780
508PS0458,508PS0458,40.49391,-122.44755,2495606
508PS0618,508PS0618,40.51949,-122.37188,2495202
508SCCO44,508SCCO44,40.54557,-122.17428,2494768
509ACNFPP,509ACNFPP,40.24167,-121.8625,8020454
509ACSFPP,509ACSFPP,40.24111,-121.86222,8020454
509ATCINC,509ATCINC,40.23354,-121.87766,8020458
509BCCBPW,509BCCBPW,39.86971,-121.70748,8022222
509BCCH32,509BCCH32,40.07254,-121.59867,8020872
509BSCADC,509BSCADC,40.10009,-121.66986,8020764
509CBCADC,509CBCADC,40.202,-121.509,8021380
509CE0081,509CE0081,40.2125,-121.94638,8020502
509CE0162,509CE0162,40.06018,-121.9472,8020890
509CE0305,509CE0305,40.23111,-121.97861,8020456
509CTC033,509CTC033,40.2466,-121.4075,8021344
509CTCADC,509CTCADC,40.2206,-121.4132,8020498
509CWCPLR,509CWCPLR,40.20959,-121.927,8020502
509DCPWxx,509DCPWxx,40.06961,-121.70886,8020840
509DRCBPC,509DRCBPC,40.1659,-121.60067,8020610
509FCA054,509FCA054,40.21833,-121.99833,8020478
509ICPPCX,509ICPPCX,40.23333,-121.87889,8020488
509MLC145,509MLC145,40.28931,-121.56823,8020332
509PCDTWR,509PCDTWR,40.31194,-121.88583,8020290
509PMC197,509PMC197,40.31214,-121.89116,8020290
509PS0049,509PS0049,40.26302,-121.40781,8020392
509PS0085,509PS0085,40.25377,-121.56049,8020410
509PS0170,509PS0170,40.26488,-121.76809,8021340
509PS0234,509PS0234,40.23137,-121.89689,8020458
509PS0334,509PS0334,40.22426,-121.989,8020478
509SED024,509SED024,40.32351,-121.51829,8020274
509SED098,509SED098,40.26796,-121.4359,8021348
509SPIJD3,509SPIJD3,40.29815,-121.75529,8021334
509SPIJD4,509SPIJD4,40.29557,-121.78269,8021334
510CR1007,510CR1007,38.43501,-121.52491,15048089
511CCC505,511CCC505,38.68613,-121.8781,15028041
511CE0663,511CE0663,38.35833,-121.9875,15042107
511CHCPRS,511CHCPRS,38.68696,-121.87654,15028041
511FC1357,511FC1357,38.34677,-121.89999,15042369
511PS0081,511PS0081,38.62611,-121.73336,15035585
511PS0145,511PS0145,38.34029,-121.99721,15042589
511PS0209,511PS0209,38.38423,-121.92989,15047817
511PS0401,511PS0401,38.34013,-121.96993,15042589
511PS0657,511PS0657,38.34775,-122.00297,15039563
511PTCUCD,511PTCUCD,38.52724,-121.80169,15039031
511USSR88,511USSR88,38.607,-121.99204,15038955
511UTCFVA,511UTCFVA,38.36944,-121.99472,15047813
511WLSR27,511WLSR27,38.61976,-121.83268,15035613
513BTCACC,513BTCACC,39.16643,-122.64117,8005985
513CE0251,513CE0251,38.87611,-122.6825,8009401
513KSCAKV,513KSCAKV,38.9274,-122.8436,948020963
513PS0008,513PS0008,38.93275,-122.93287,8009249
513PS0024,513PS0024,39.0378,-122.41327,8007663
513PS0088,513PS0088,38.98619,-122.51628,8009071
513PS0200,513PS0200,39.18,-122.6673,8005871
513PS0248,513PS0248,39.21679,-122.72873,8005717
513STCAIV,513STCAIV,39.1846,-122.5356,8005837
513UNCAKC,513UNCAKC,39.16692,-122.50673,8005953
514BMCARC,514BMCARC,38.87255,-120.74348,14981580
514BRU001,514BRU001,38.8113,-120.62167,14983602
514BRUUPX,514BRUUPX,38.81444,-120.61472,14983602
514CE0139,514CE0139,38.9704,-121.13431,15007181
514CE0171,514CE0171,38.90035,-121.19811,15007313
514CE0523,514CE0523,38.82027,-121.23111,15022233
514CE0555,514CE0555,38.72722,-120.94916,14982796
514DNCLDC,514DNCLDC,39.13879,-120.47561,14992341
514FC1215,514FC1215,38.97275,-121.29146,15033589
514FC1278,514FC1278,39.14468,-120.46647,14992289
514FLC090,514FLC090,39.12665,-120.27821,948021099
514GWCH49,514GWCH49,38.82722,-120.94528,14982016
514ICE001,514ICE001,38.82097,-120.36167,14981972
514ICEUPx,514ICEUPx,38.82015,-120.31364,14982034
514LNCASC,514LNCASC,38.81374,-120.22612,14983378
514MDCABC,514MDCABC,39.06366,-120.26834,14992727
514MFA010,514MFA010,39.1012,-120.6521,14992653
514MLE046,514MLE046,38.71538,-120.17608,14982850
514NYCSFR,514NYCSFR,38.72359,-121.07155,14978628
514PCAPC2,514PCAPC2,38.9069,-120.5075,14997893
514PCAPCR,514PCAPCR,38.9241,-120.4814,14997513
514PCASMR,514PCASMR,38.89594,-120.5497,14997609
514PS0019,514PS0019,38.85612,-120.36474,14981682
514PS0084,514PS0084,38.78447,-121.23088,15022243
514PS0099,514PS0099,38.9599,-120.4839,14997245
514PS0131,514PS0131,38.70465,-120.22927,14982958
514PS0351,514PS0351,38.8926,-121.1444,15007315
514RCR001,514RCR001,39.05506,-120.40892,14992883
514RCRUPx,514RCRUPx,39.07904,-120.34781,14993595
514SBCAMR,514SBCAMR,38.76082,-120.10769,14982536
514SCCAAR,514SCCAAR,38.7907,-120.104,14982306
514SED078,514SED078,39.15227,-120.40052,14992255
514SED101,514SED101,38.84836,-120.3772,14981710
514SED103,514SED103,38.81331,-120.25771,14983378
514SFA222,514SFA222,38.69487,-120.20136,14982908
514SSC190,514SSC190,38.81763,-120.44086,14982152
514UNI001,514UNI001,38.85194,-120.45944,14981742
514WSCSFR,514WSCSFR,38.75083,-121.04917,14980718
515BRRPTG,515BRRPTG,38.98491,-121.48676,15072912
515DCBAFB,515DCBAFB,39.08955,-121.35642,15069250
515HCSSHR,515HCSSHR,39.30417,-121.56496,7969893
515JCSLRR,515JCSLRR,39.22499,-121.51037,7970311
515PS0106,515PS0106,39.22557,-121.51313,7970311
515PS0410,515PS0410,38.98578,-121.48245,15072912
515PS0430,515PS0430,39.05073,-121.38517,15069288
515PS0490,515PS0490,39.3201,-121.5193,7972061
515PS0622,515PS0622,39.00558,-121.39953,948020363
